wavenumber,2.5kGy_sn48_sample1,2.5kGy_sn48_sample2,2.5kGy_sn48_sample3,2.5kGy_sn48_sample4,2.5kGy_sn48_sample5,2.5kGy_sn48_sample6,2.5kGy_sn48_sample7,2.5kGy_sn48_sample8,2.5kGy_sn48_sample9
1757.32682,0.00495,0.003,0.00365,0.00403,0.03812,0.00366,0.00315,0.03346,0.00433
1755.26664,0.00582,0.00404,0.00472,0.00523,0.03937,0.00491,0.00416,0.03392,0.00548
1753.20647,0.00705,0.00518,0.00587,0.00633,0.04057,0.0062,0.00541,0.03482,0.00658
1751.1463,0.00926,0.00631,0.00689,0.00742,0.04202,0.00758,0.00691,0.03685,0.00792
1749.08613,0.01085,0.00735,0.00774,0.00858,0.04385,0.00913,0.0083,0.03825,0.00944
1747.02596,0.01172,0.0083,0.00869,0.00958,0.04549,0.01039,0.00924,0.03884,0.01069
1744.96578,0.01263,0.0092,0.00979,0.01032,0.04654,0.0111,0.00998,0.03955,0.01159
1742.90561,0.0136,0.01004,0.01081,0.01096,0.04727,0.0115,0.01076,0.04036,0.01231
1740.84544,0.01435,0.01074,0.01167,0.0116,0.04787,0.01181,0.01155,0.04095,0.01296
1738.78527,0.01421,0.01137,0.01238,0.01219,0.04826,0.01213,0.01228,0.04071,0.01354
1736.72509,0.01462,0.01196,0.0129,0.01269,0.04839,0.01243,0.01292,0.04111,0.01392
1734.66492,0.01662,0.01236,0.01307,0.01291,0.04834,0.01252,0.01323,0.04309,0.01397
1732.60475,0.01638,0.01253,0.01292,0.01266,0.0483,0.01233,0.01312,0.04285,0.01367
1730.54458,0.01512,0.01262,0.0127,0.01223,0.04835,0.01213,0.01297,0.04172,0.01337
1728.48441,0.01498,0.01259,0.01257,0.01197,0.04846,0.01215,0.01299,0.04175,0.01334
1726.42423,0.01515,0.01246,0.01255,0.01198,0.04869,0.01238,0.0131,0.04215,0.01353
1724.36406,0.01523,0.01245,0.01265,0.01214,0.04902,0.01265,0.0132,0.04255,0.01372
1722.30389,0.01474,0.01267,0.01287,0.01234,0.04935,0.01279,0.0133,0.04239,0.01388
1720.24372,0.01502,0.0129,0.01322,0.01255,0.04969,0.01259,0.01339,0.04301,0.01414
1718.18355,0.01628,0.01282,0.0136,0.01267,0.04986,0.01218,0.01334,0.04462,0.01432
1716.12337,0.01596,0.01264,0.01367,0.01266,0.04965,0.01218,0.01316,0.04431,0.0142
1714.0632,0.01496,0.01274,0.01335,0.01263,0.0495,0.01266,0.01306,0.04303,0.01401
1712.00303,0.01475,0.01302,0.01309,0.01258,0.04968,0.01301,0.01317,0.04269,0.01401
1709.94286,0.01501,0.01314,0.01313,0.01252,0.04993,0.01295,0.01339,0.04317,0.01406
1707.88268,0.01528,0.01289,0.0132,0.01241,0.04994,0.01263,0.01355,0.04387,0.01395
1705.82251,0.01489,0.01242,0.01298,0.01207,0.04968,0.01225,0.01354,0.04376,0.01367
1703.76234,0.01368,0.01213,0.01254,0.01165,0.04944,0.01205,0.01345,0.04255,0.01326
1701.70217,0.01409,0.01206,0.01221,0.01156,0.04931,0.0121,0.01339,0.04299,0.01286
1699.642,0.0145,0.01191,0.01217,0.01172,0.04925,0.01216,0.01332,0.04368,0.01278
1697.58182,0.01408,0.0118,0.01249,0.01194,0.04954,0.01208,0.01339,0.04349,0.01316
1695.52165,0.01476,0.01209,0.01288,0.01229,0.05026,0.01225,0.01362,0.04401,0.01367
1693.46148,0.01475,0.01278,0.01329,0.01278,0.0511,0.01282,0.01408,0.04354,0.01429
1691.40131,0.01559,0.01362,0.01393,0.01335,0.05186,0.01355,0.01491,0.0439,0.01511
1689.34114,0.01681,0.01452,0.01484,0.01415,0.05254,0.01436,0.016,0.04485,0.01602
1687.28096,0.01807,0.01549,0.01599,0.01533,0.05332,0.01535,0.0173,0.04591,0.01706
1685.22079,0.02121,0.01675,0.0175,0.01679,0.05475,0.01667,0.01901,0.04886,0.01859
1683.16062,0.02302,0.01838,0.01936,0.01828,0.05706,0.01842,0.0209,0.05079,0.02058
1681.10045,0.02293,0.02,0.02105,0.01957,0.05923,0.02015,0.02248,0.05088,0.02229
1679.04028,0.02406,0.02148,0.02245,0.02078,0.06077,0.0216,0.02392,0.05196,0.02362
1676.9801,0.02633,0.02275,0.02366,0.02193,0.06193,0.02272,0.02523,0.05417,0.02477
1674.91993,0.02764,0.02365,0.02458,0.02282,0.06294,0.02353,0.0262,0.05565,0.02576
1672.85976,0.02732,0.02419,0.02519,0.02336,0.06369,0.02393,0.02676,0.05562,0.02639
1670.79959,0.02806,0.02432,0.02544,0.02345,0.06377,0.02376,0.02691,0.05645,0.02641
1668.73941,0.02809,0.02409,0.0252,0.02309,0.06322,0.02323,0.02662,0.05626,0.0259
1666.67924,0.02653,0.02393,0.02471,0.02275,0.06279,0.02291,0.02618,0.0545,0.02534
1664.61907,0.02635,0.02373,0.02412,0.02254,0.06254,0.02263,0.02567,0.05442,0.02493
1662.5589,0.02645,0.02311,0.02333,0.02203,0.06208,0.02202,0.02492,0.05496,0.02444
1660.49873,0.02471,0.02234,0.02267,0.02135,0.06165,0.02144,0.02417,0.05375,0.02385
1658.43855,0.02306,0.02192,0.02246,0.02105,0.06157,0.02135,0.02382,0.05241,0.02343
1656.37838,0.02364,0.02178,0.02254,0.02114,0.06151,0.0215,0.02389,0.05292,0.0231
1654.31821,0.02616,0.02141,0.02242,0.021,0.06104,0.0211,0.02389,0.05505,0.02254
1652.25804,0.02492,0.02065,0.02188,0.02038,0.06048,0.01998,0.02326,0.05363,0.02197
1650.19787,0.02178,0.02027,0.02154,0.02009,0.06064,0.01935,0.02266,0.05083,0.02209
1648.13769,0.02305,0.02035,0.02148,0.02011,0.06093,0.01921,0.02235,0.0524,0.02247
1646.07752,0.02446,0.02056,0.02141,0.02003,0.06087,0.01927,0.02208,0.05381,0.0227
1644.01735,0.02345,0.02086,0.02153,0.02007,0.06095,0.01972,0.02208,0.05263,0.02291
1641.95718,0.02324,0.02129,0.02189,0.02038,0.06136,0.02027,0.02244,0.05221,0.02315
1639.89701,0.02405,0.02181,0.02236,0.02086,0.06177,0.02064,0.02301,0.053,0.02347
1637.83683,0.02581,0.02231,0.02299,0.02139,0.06208,0.02089,0.02371,0.05499,0.02396
1635.77666,0.0274,0.02283,0.02368,0.02193,0.06262,0.02128,0.02433,0.05676,0.02456
1633.71649,0.02639,0.02348,0.02418,0.02247,0.06349,0.02199,0.02479,0.0556,0.02516
1631.65632,0.02589,0.02408,0.02461,0.02297,0.06438,0.02275,0.02535,0.05493,0.02573
1629.59614,0.02716,0.02451,0.02518,0.02334,0.0651,0.02335,0.02595,0.05626,0.02624
1627.53597,0.02803,0.02483,0.02578,0.02355,0.0656,0.02379,0.02637,0.05719,0.02658
1625.4758,0.02849,0.02502,0.02618,0.02371,0.06589,0.02403,0.02667,0.05747,0.0268
1623.41563,0.02893,0.0251,0.02637,0.02386,0.06602,0.02404,0.02695,0.05776,0.02699
1621.35546,0.02794,0.02534,0.02662,0.02407,0.06617,0.02411,0.02711,0.05708,0.02719
1619.29528,0.028,0.02581,0.027,0.02436,0.06652,0.02444,0.0272,0.05756,0.02735
1617.23511,0.0299,0.0263,0.02729,0.02449,0.06697,0.02479,0.02736,0.05949,0.02754
1615.17494,0.03016,0.02682,0.02752,0.02465,0.06756,0.02511,0.02783,0.05944,0.02803
1613.11477,0.0301,0.0275,0.02812,0.02535,0.06849,0.02572,0.02879,0.05902,0.02896
1611.0546,0.03163,0.02844,0.02919,0.02645,0.06973,0.02665,0.03004,0.06039,0.03019
1608.99442,0.03339,0.02964,0.03042,0.02757,0.07106,0.02775,0.03137,0.0622,0.0315
1606.93425,0.03433,0.03071,0.03132,0.02854,0.07209,0.02874,0.03241,0.06323,0.03257
1604.87408,0.03454,0.03111,0.03165,0.02908,0.07247,0.02922,0.03279,0.06354,0.03302
1602.81391,0.03404,0.03071,0.03137,0.02884,0.07214,0.02897,0.03247,0.06332,0.03263
1600.75373,0.03274,0.02982,0.03062,0.02787,0.07134,0.02812,0.0316,0.06246,0.03154
1598.69356,0.0312,0.02874,0.02956,0.02665,0.07021,0.02699,0.03039,0.06145,0.03013
1596.63339,0.02993,0.02754,0.02837,0.0255,0.06887,0.02579,0.02907,0.06077,0.02871
1594.57322,0.02876,0.02643,0.02725,0.02442,0.06756,0.02474,0.02788,0.06011,0.02745
1592.51305,0.02759,0.02566,0.02628,0.02351,0.06651,0.02393,0.02696,0.05922,0.02643
1590.45287,0.02666,0.02511,0.0254,0.02284,0.06575,0.02331,0.02617,0.05846,0.02566
1588.3927,0.02587,0.02451,0.02463,0.02222,0.06517,0.0228,0.02539,0.05791,0.02505
1586.33253,0.0251,0.02378,0.02395,0.0215,0.06462,0.02229,0.02467,0.05742,0.02445
1584.27236,0.02429,0.02298,0.0232,0.02079,0.06406,0.0216,0.02399,0.05684,0.02365
1582.21219,0.02323,0.02228,0.02242,0.02032,0.06349,0.02075,0.02332,0.05598,0.02275
1580.15201,0.02231,0.02174,0.02183,0.02007,0.06291,0.02003,0.02276,0.05532,0.02208
1578.09184,0.02269,0.02114,0.02132,0.01964,0.06235,0.01953,0.02228,0.05604,0.02157
1576.03167,0.02264,0.02034,0.02069,0.01871,0.06177,0.01888,0.0217,0.05637,0.02077
1573.9715,0.02022,0.01978,0.02015,0.018,0.06129,0.01815,0.02122,0.05434,0.01996
1571.91133,0.01939,0.01948,0.01973,0.01777,0.06094,0.01757,0.02098,0.05383,0.01949
1569.85115,0.02005,0.01894,0.01904,0.01723,0.06036,0.01693,0.02044,0.05465,0.01894
1567.79098,0.01877,0.01821,0.01813,0.01632,0.05959,0.01622,0.01944,0.05337,0.01815
1565.73081,0.01711,0.01748,0.01732,0.01563,0.05885,0.0156,0.01849,0.05171,0.01739
1563.67064,0.01577,0.01678,0.01668,0.01528,0.05814,0.01513,0.01796,0.05063,0.01687
1561.61046,0.01609,0.01622,0.01601,0.01507,0.05743,0.01471,0.01776,0.05145,0.01641
1559.55029,0.0179,0.01536,0.01474,0.01429,0.05638,0.01378,0.0171,0.0536,0.01536
1557.49012,0.01499,0.01402,0.01325,0.01277,0.05529,0.01231,0.01553,0.05074,0.01375
1555.42995,0.01216,0.01303,0.01266,0.01181,0.05493,0.01146,0.01433,0.04797,0.01283
1553.36978,0.01197,0.01245,0.01234,0.01126,0.05471,0.01112,0.01366,0.04799,0.01233
1551.3096,0.01211,0.01204,0.01186,0.01063,0.05423,0.01082,0.01309,0.04843,0.01175
1549.24943,0.01134,0.01161,0.0114,0.01007,0.05371,0.01044,0.01248,0.048,0.01108
1547.18926,0.00998,0.01113,0.01109,0.00975,0.0534,0.00996,0.01198,0.04689,0.01048
1545.12909,0.00953,0.01053,0.0108,0.00943,0.05301,0.00934,0.01158,0.04644,0.00991
1543.06892,0.00972,0.00971,0.01029,0.00883,0.05222,0.00863,0.01108,0.04649,0.0091
1541.00874,0.01015,0.00868,0.00933,0.00795,0.0512,0.00775,0.01016,0.04708,0.00803
1538.94857,0.0082,0.00789,0.00811,0.00707,0.05051,0.00674,0.0089,0.04565,0.00721
1536.8884,0.00564,0.00766,0.00735,0.00673,0.05035,0.00629,0.00814,0.04333,0.00701
1534.82823,0.00656,0.00759,0.007,0.00663,0.0502,0.0062,0.00779,0.04424,0.00694
1532.76805,0.0074,0.00735,0.00673,0.00622,0.04987,0.00604,0.00741,0.04519,0.00661
1530.70788,0.00608,0.007,0.00658,0.00566,0.04968,0.0058,0.00712,0.04407,0.00619
1528.64771,0.0057,0.00659,0.00655,0.00534,0.04976,0.00561,0.007,0.04384,0.00591
1526.58754,0.00569,0.00621,0.00659,0.00526,0.05007,0.00555,0.00698,0.04392,0.00578
1524.52737,0.00535,0.00608,0.00679,0.0054,0.05057,0.0057,0.00715,0.04357,0.00587
1522.46719,0.0064,0.0065,0.00726,0.00583,0.05114,0.00623,0.00778,0.04446,0.00643
1520.40702,0.00734,0.00768,0.00814,0.00666,0.05193,0.00719,0.00889,0.04528,0.00761
1518.34685,0.00833,0.00906,0.00929,0.00783,0.05306,0.00825,0.01014,0.04631,0.00898
1516.28668,0.00996,0.01001,0.01025,0.00894,0.0542,0.00909,0.01113,0.04792,0.00995
1514.22651,0.01003,0.01032,0.01065,0.0094,0.05474,0.00937,0.01144,0.04794,0.01015
1512.16633,0.0091,0.00999,0.01052,0.0091,0.05449,0.009,0.0111,0.04722,0.00975
1510.10616,0.00865,0.00909,0.00997,0.00833,0.05372,0.0082,0.01034,0.04714,0.00905
1508.04599,0.00947,0.00756,0.0085,0.00697,0.05241,0.00689,0.00879,0.04811,0.00782
1505.98582,0.00783,0.00578,0.00619,0.00506,0.05069,0.00533,0.00656,0.04644,0.00589
1503.92565,0.00405,0.00475,0.00474,0.00391,0.04958,0.00451,0.00527,0.04298,0.00457
